"SportName","Gender","PSAL.Program.Name","Season","League","Cost","Enrollment","Borough","DBN","PSAL.Code"
"SOFTBALL GIRLS VARSITY","Girls","The UFT Charter School","S","PSAL",12414.75,266,"Brooklyn","84K359","19358"
"BASEBALL BOYS VARSITY","Boys","Thomas Edison","S","PSAL",12672.16,2133,"Queens","28Q620","28541"
"BASKETBALL BOYS JR. VARSITY","Boys","Thomas Edison","W","PSAL",8662.79,2133,"Queens","28Q620","28541"
"BASKETBALL BOYS VARSITY","Boys","Thomas Edison","W","PSAL",14011.52,2133,"Queens","28Q620","28541"
"BASKETBALL GIRLS VARSITY","Girls","Thomas Edison","W","PSAL",14033.29,2133,"Queens","28Q620","28541"
"BOWLING BOYS VARSITY","Boys","Thomas Edison","F","PSAL",5697.4,2133,"Queens","28Q620","28541"
"BOWLING GIRLS VARSITY","Girls","Thomas Edison","F","PSAL",5710.03,2133,"Queens","28Q620","28541"
"CRICKET COED VARSITY","Coed","Thomas Edison","S","PSAL",8765.35,2133,"Queens","28Q620","28541"
"CROSS COUNTRY BOYS","Boys","Thomas Edison","F","PSAL",6181.42,2133,"Queens","28Q620","28541"
"CROSS COUNTRY GIRLS","Girls","Thomas Edison","F","PSAL",6161.29,2133,"Queens","28Q620","28541"
"DOUBLE DUTCH COED VARSITY","Coed","Thomas Edison","S","PSAL",6708.9,2133,"Queens","28Q620","28541"
"HANDBALL BOYS VARSITY","Boys","Thomas Edison","S","PSAL",5700.79,2133,"Queens","28Q620","28541"
"INDOOR TRACK BOYS","Boys","Thomas Edison","W","PSAL",8950.18,2133,"Queens","28Q620","28541"
"INDOOR TRACK GIRLS","Girls","Thomas Edison","W","PSAL",8936.68,2133,"Queens","28Q620","28541"
"OUTDOOR TRACK BOYS","Boys","Thomas Edison","S","PSAL",8314,2133,"Queens","28Q620","28541"
"OUTDOOR TRACK GIRLS","Girls","Thomas Edison","S","PSAL",8302.65,2133,"Queens","28Q620","28541"
"SOCCER BOYS VARSITY","Boys","Thomas Edison","F","PSAL",9606.82,2133,"Queens","28Q620","28541"
"SOCCER GIRLS VARSITY","Girls","Thomas Edison","F","PSAL",9626.43,2133,"Queens","28Q620","28541"
"SOFTBALL GIRLS VARSITY","Girls","Thomas Edison","S","PSAL",12414.75,2133,"Queens","28Q620","28541"
"TENNIS BOYS VARSITY","Boys","Thomas Edison","S","PSAL",5748.02,2133,"Queens","28Q620","28541"
"VOLLEYBALL BOYS VARSITY","Boys","Thomas Edison","S","PSAL",7530.71,2133,"Queens","28Q620","28541"
"VOLLEYBALL GIRLS VARSITY","Girls","Thomas Edison","F","PSAL",7447.78,2133,"Queens","28Q620","28541"
"WRESTLING BOYS VARSITY","Boys","Thomas Edison","W","PSAL",9242.15,2133,"Queens","28Q620","28541"
"BADMINTON GIRLS VARSITY","Girls","Thurgood Marshall Academy","S","SSAL",5819.87,547,"Manhattan","05M670","05365"
"BASKETBALL BOYS JR. VARSITY","Boys","Thurgood Marshall Academy","W","PSAL",8662.79,547,"Manhattan","05M670","05365"
"BASKETBALL BOYS VARSITY","Boys","Thurgood Marshall Academy","W","PSAL",14011.52,547,"Manhattan","05M670","05365"
"BASKETBALL GIRLS VARSITY","Girls","Thurgood Marshall Academy","W","PSAL",14033.29,547,"Manhattan","05M670","05365"
"BASEBALL BOYS VARSITY","Boys","Tilden Educational Campus","S","PSAL",12672.16,730,"Brooklyn","18K563","18539"
"BASKETBALL BOYS JR. VARSITY","Boys","Tilden Educational Campus","W","PSAL",8662.79,730,"Brooklyn","18K563","18539"
"BASKETBALL BOYS VARSITY","Boys","Tilden Educational Campus","W","PSAL",14011.52,730,"Brooklyn","18K563","18539"
"BASKETBALL GIRLS VARSITY","Girls","Tilden Educational Campus","W","PSAL",14033.29,730,"Brooklyn","18K563","18539"
"BOWLING BOYS VARSITY","Boys","Tilden Educational Campus","F","PSAL",5697.4,730,"Brooklyn","18K563","18539"
"BOWLING GIRLS VARSITY","Girls","Tilden Educational Campus","F","PSAL",5710.03,730,"Brooklyn","18K563","18539"
"CROSS COUNTRY GIRLS","Girls","Tilden Educational Campus","F","PSAL",6161.29,730,"Brooklyn","18K563","18539"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Tilden Educational Campus","S","PSAL",6744.26,730,"Brooklyn","18K563","18539"
"FOOTBALL BOYS JR. VARSITY","Boys","Tilden Educational Campus","F","PSAL",11761.71,730,"Brooklyn","18K563","18539"
"FOOTBALL BOYS VARSITY","Boys","Tilden Educational Campus","F","PSAL",30931.65,730,"Brooklyn","18K563","18539"
"INDOOR TRACK BOYS","Boys","Tilden Educational Campus","W","PSAL",8950.18,730,"Brooklyn","18K563","18539"
"INDOOR TRACK GIRLS","Girls","Tilden Educational Campus","W","PSAL",8936.68,730,"Brooklyn","18K563","18539"
"OUTDOOR TRACK BOYS","Boys","Tilden Educational Campus","S","PSAL",8314,730,"Brooklyn","18K563","18539"
"OUTDOOR TRACK GIRLS","Girls","Tilden Educational Campus","S","PSAL",8302.65,730,"Brooklyn","18K563","18539"
"SOCCER BOYS VARSITY","Boys","Tilden Educational Campus","F","PSAL",9606.82,730,"Brooklyn","18K563","18539"
"SOCCER GIRLS VARSITY","Girls","Tilden Educational Campus","F","PSAL",9626.43,730,"Brooklyn","18K563","18539"
"STUNT COED VARSITY","Coed","Tilden Educational Campus","S","PSAL",6562.93,730,"Brooklyn","18K563","18539"
"SWIMMING BOYS VARSITY","Boys","Tilden Educational Campus","W","PSAL",8865.73,730,"Brooklyn","18K563","18539"
"SWIMMING GIRLS VARSITY","Girls","Tilden Educational Campus","F","PSAL",8847.91,730,"Brooklyn","18K563","18539"
"VOLLEYBALL BOYS VARSITY","Boys","Tilden Educational Campus","S","PSAL",7530.71,730,"Brooklyn","18K563","18539"
"VOLLEYBALL GIRLS VARSITY","Girls","Tilden Educational Campus","F","PSAL",7447.78,730,"Brooklyn","18K563","18539"
"BADMINTON GIRLS VARSITY","Girls","Tottenville","S","PSAL",5819.87,3808,"Staten Island","31R455","31509"
"BASEBALL BOYS JR. VARSITY","Boys","Tottenville","S","PSAL",5522.5,3808,"Staten Island","31R455","31509"
"BASEBALL BOYS VARSITY","Boys","Tottenville","S","PSAL",12672.16,3808,"Staten Island","31R455","31509"
"BASKETBALL BOYS JR. VARSITY","Boys","Tottenville","W","PSAL",8662.79,3808,"Staten Island","31R455","31509"
"BASKETBALL BOYS VARSITY","Boys","Tottenville","W","PSAL",14011.52,3808,"Staten Island","31R455","31509"
"BASKETBALL GIRLS JR. VARSITY","Girls","Tottenville","W","PSAL",8768.04,3808,"Staten Island","31R455","31509"
"BASKETBALL GIRLS VARSITY","Girls","Tottenville","W","PSAL",14033.29,3808,"Staten Island","31R455","31509"
"BOWLING BOYS VARSITY","Boys","Tottenville","F","PSAL",5697.4,3808,"Staten Island","31R455","31509"
"BOWLING GIRLS VARSITY","Girls","Tottenville","F","PSAL",5710.03,3808,"Staten Island","31R455","31509"
"CROSS COUNTRY BOYS","Boys","Tottenville","F","PSAL",6181.42,3808,"Staten Island","31R455","31509"
"CROSS COUNTRY GIRLS","Girls","Tottenville","F","PSAL",6161.29,3808,"Staten Island","31R455","31509"
"FENCING BOYS VARSITY","Boys","Tottenville","F","PSAL",6283.4,3808,"Staten Island","31R455","31509"
"FENCING GIRLS VARSITY","Girls","Tottenville","S","PSAL",6315.37,3808,"Staten Island","31R455","31509"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Tottenville","S","PSAL",6744.26,3808,"Staten Island","31R455","31509"
"FOOTBALL BOYS JR. VARSITY","Boys","Tottenville","F","PSAL",11761.71,3808,"Staten Island","31R455","31509"
"FOOTBALL BOYS VARSITY","Boys","Tottenville","F","PSAL",30931.65,3808,"Staten Island","31R455","31509"
"GOLF COED VARSITY","Coed","Tottenville","S","PSAL",5777.33,3808,"Staten Island","31R455","31509"
"GOLF GIRLS VARSITY","Girls","Tottenville","F","PSAL",5858.7,3808,"Staten Island","31R455","31509"
"GYMNASTICS BOYS VARSITY","Boys","Tottenville","W","PSAL",11863.39,3808,"Staten Island","31R455","31509"
"GYMNASTICS GIRLS VARSITY","Girls","Tottenville","W","PSAL",11452.17,3808,"Staten Island","31R455","31509"
"HANDBALL BOYS VARSITY","Boys","Tottenville","S","PSAL",5700.79,3808,"Staten Island","31R455","31509"
"HANDBALL GIRLS VARSITY","Girls","Tottenville","S","PSAL",5744.56,3808,"Staten Island","31R455","31509"
"INDOOR TRACK BOYS","Boys","Tottenville","W","PSAL",8950.18,3808,"Staten Island","31R455","31509"
"INDOOR TRACK GIRLS","Girls","Tottenville","W","PSAL",8936.68,3808,"Staten Island","31R455","31509"
"LACROSSE BOYS JR. VARSITY","Boys","Tottenville","S","PSAL",5624.82,3808,"Staten Island","31R455","31509"
"LACROSSE BOYS VARSITY","Boys","Tottenville","S","PSAL",10482.77,3808,"Staten Island","31R455","31509"
"LACROSSE GIRLS JUNIOR VARSITY","Girls","Tottenville","S","PSAL",5624.82,3808,"Staten Island","31R455","31509"
"LACROSSE GIRLS VARSITY","Girls","Tottenville","S","PSAL",10461.56,3808,"Staten Island","31R455","31509"
"OUTDOOR TRACK BOYS","Boys","Tottenville","S","PSAL",8314,3808,"Staten Island","31R455","31509"
"OUTDOOR TRACK GIRLS","Girls","Tottenville","S","PSAL",8302.65,3808,"Staten Island","31R455","31509"
"SOCCER BOYS VARSITY","Boys","Tottenville","F","PSAL",9606.82,3808,"Staten Island","31R455","31509"
"SOCCER GIRLS VARSITY","Girls","Tottenville","F","PSAL",9626.43,3808,"Staten Island","31R455","31509"
"SOFTBALL GIRLS JR. VARSITY","Girls","Tottenville","S","PSAL",6786.62,3808,"Staten Island","31R455","31509"
"SOFTBALL GIRLS VARSITY","Girls","Tottenville","S","PSAL",12414.75,3808,"Staten Island","31R455","31509"
"SWIMMING BOYS VARSITY","Boys","Tottenville","W","PSAL",8865.73,3808,"Staten Island","31R455","31509"
"SWIMMING GIRLS VARSITY","Girls","Tottenville","F","PSAL",8847.91,3808,"Staten Island","31R455","31509"
"TABLE TENNIS BOYS VARSITY","Boys","Tottenville","W","PSAL",5725.6,3808,"Staten Island","31R455","31509"
"TABLE TENNIS GIRLS VARSITY","Girls","Tottenville","W","PSAL",5682.89,3808,"Staten Island","31R455","31509"
"TENNIS BOYS VARSITY","Boys","Tottenville","S","PSAL",5748.02,3808,"Staten Island","31R455","31509"
"TENNIS GIRLS VARSITY","Girls","Tottenville","F","PSAL",5719.69,3808,"Staten Island","31R455","31509"
"VOLLEYBALL BOYS VARSITY","Boys","Tottenville","S","PSAL",7530.71,3808,"Staten Island","31R455","31509"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Tottenville","F","PSAL",5223.27,3808,"Staten Island","31R455","31509"
"VOLLEYBALL GIRLS VARSITY","Girls","Tottenville","F","PSAL",7447.78,3808,"Staten Island","31R455","31509"
"WRESTLING BOYS VARSITY","Boys","Tottenville","W","PSAL",9242.15,3808,"Staten Island","31R455","31509"
"BADMINTON BOYS VARSITY","Boys","Townsend Harris","F","PSAL",5965.74,1141,"Queens","25Q525","25501"
"BADMINTON GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",5819.87,1141,"Queens","25Q525","25501"
"BASEBALL BOYS VARSITY","Boys","Townsend Harris","S","PSAL",12672.16,1141,"Queens","25Q525","25501"
"BASKETBALL BOYS VARSITY","Boys","Townsend Harris","W","PSAL",14011.52,1141,"Queens","25Q525","25501"
"BASKETBALL GIRLS JR. VARSITY","Girls","Townsend Harris","W","PSAL",8768.04,1141,"Queens","25Q525","25501"
"BASKETBALL GIRLS VARSITY","Girls","Townsend Harris","W","PSAL",14033.29,1141,"Queens","25Q525","25501"
"BOWLING BOYS VARSITY","Boys","Townsend Harris","F","PSAL",5697.4,1141,"Queens","25Q525","25501"
"BOWLING GIRLS VARSITY","Girls","Townsend Harris","F","PSAL",5710.03,1141,"Queens","25Q525","25501"
"CROSS COUNTRY BOYS","Boys","Townsend Harris","F","PSAL",6181.42,1141,"Queens","25Q525","25501"
"CROSS COUNTRY GIRLS","Girls","Townsend Harris","F","PSAL",6161.29,1141,"Queens","25Q525","25501"
"FENCING BOYS VARSITY","Boys","Townsend Harris","F","PSAL",6283.4,1141,"Queens","25Q525","25501"
"FENCING GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",6315.37,1141,"Queens","25Q525","25501"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",6744.26,1141,"Queens","25Q525","25501"
"HANDBALL BOYS VARSITY","Boys","Townsend Harris","S","PSAL",5700.79,1141,"Queens","25Q525","25501"
"HANDBALL GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",5744.56,1141,"Queens","25Q525","25501"
"INDOOR TRACK BOYS","Boys","Townsend Harris","W","PSAL",8950.18,1141,"Queens","25Q525","25501"
"INDOOR TRACK GIRLS","Girls","Townsend Harris","W","PSAL",8936.68,1141,"Queens","25Q525","25501"
"OUTDOOR TRACK BOYS","Boys","Townsend Harris","S","PSAL",8314,1141,"Queens","25Q525","25501"
"OUTDOOR TRACK GIRLS","Girls","Townsend Harris","S","PSAL",8302.65,1141,"Queens","25Q525","25501"
"SOCCER BOYS VARSITY","Boys","Townsend Harris","F","PSAL",9606.82,1141,"Queens","25Q525","25501"
"SOCCER GIRLS VARSITY","Girls","Townsend Harris","F","PSAL",9626.43,1141,"Queens","25Q525","25501"
"SOFTBALL GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",12414.75,1141,"Queens","25Q525","25501"
"SWIMMING GIRLS VARSITY","Girls","Townsend Harris","F","PSAL",8847.91,1141,"Queens","25Q525","25501"
"TABLE TENNIS GIRLS VARSITY","Girls","Townsend Harris","W","PSAL",5682.89,1141,"Queens","25Q525","25501"
"TENNIS BOYS VARSITY","Boys","Townsend Harris","S","PSAL",5748.02,1141,"Queens","25Q525","25501"
"TENNIS GIRLS VARSITY","Girls","Townsend Harris","F","PSAL",5719.69,1141,"Queens","25Q525","25501"
"VOLLEYBALL BOYS VARSITY","Boys","Townsend Harris","S","PSAL",7530.71,1141,"Queens","25Q525","25501"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Townsend Harris","F","PSAL",5223.27,1141,"Queens","25Q525","25501"
"VOLLEYBALL GIRLS VARSITY","Girls","Townsend Harris","F","PSAL",7447.78,1141,"Queens","25Q525","25501"
"WRESTLING BOYS VARSITY","Boys","Townsend Harris","W","PSAL",9242.15,1141,"Queens","25Q525","25501"
"WRESTLING GIRLS VARSITY","Girls","Townsend Harris","S","PSAL",9242.15,1141,"Queens","25Q525","25501"
"BASEBALL BOYS VARSITY","Boys","Transit Tech CTE High School","S","PSAL",12672.16,713,"Brooklyn","19K615","19551"
"BASKETBALL BOYS JR. VARSITY","Boys","Transit Tech CTE High School","W","PSAL",8662.79,713,"Brooklyn","19K615","19551"
"BASKETBALL BOYS VARSITY","Boys","Transit Tech CTE High School","W","PSAL",14011.52,713,"Brooklyn","19K615","19551"
"BASKETBALL GIRLS VARSITY","Girls","Transit Tech CTE High School","W","PSAL",14033.29,713,"Brooklyn","19K615","19551"
"BOWLING BOYS VARSITY","Boys","Transit Tech CTE High School","F","PSAL",5697.4,713,"Brooklyn","19K615","19551"
"CRICKET COED VARSITY","Coed","Transit Tech CTE High School","S","PSAL",8765.35,713,"Brooklyn","19K615","19551"
"CROSS COUNTRY BOYS","Boys","Transit Tech CTE High School","F","PSAL",6181.42,713,"Brooklyn","19K615","19551"
"HANDBALL BOYS VARSITY","Boys","Transit Tech CTE High School","S","PSAL",5700.79,713,"Brooklyn","19K615","19551"
"INDOOR TRACK BOYS","Boys","Transit Tech CTE High School","W","PSAL",8950.18,713,"Brooklyn","19K615","19551"
"OUTDOOR TRACK BOYS","Boys","Transit Tech CTE High School","S","PSAL",8314,713,"Brooklyn","19K615","19551"
"SOCCER BOYS VARSITY","Boys","Transit Tech CTE High School","F","PSAL",9606.82,713,"Brooklyn","19K615","19551"
"SOFTBALL GIRLS VARSITY","Girls","Transit Tech CTE High School","S","PSAL",12414.75,713,"Brooklyn","19K615","19551"
"VOLLEYBALL BOYS VARSITY","Boys","Transit Tech CTE High School","S","PSAL",7530.71,713,"Brooklyn","19K615","19551"
"VOLLEYBALL GIRLS VARSITY","Girls","Transit Tech CTE High School","F","PSAL",7447.78,713,"Brooklyn","19K615","19551"
"BASEBALL BOYS VARSITY","Boys","Uncommon Charter High School","S","SSAL",2657.01,1483,"Brooklyn","84K712","17661"
"BASKETBALL BOYS VARSITY","Boys","Uncommon Charter High School","W","SSAL",2655.65,1483,"Brooklyn","84K712","17661"
"BASKETBALL GIRLS VARSITY","Girls","Uncommon Charter High School","W","SSAL",2655.65,1483,"Brooklyn","84K712","17661"
"OUTDOOR TRACK GIRLS","Girls","Uncommon Charter High School","S","PSAL",8302.65,1483,"Brooklyn","84K712","17661"
"SOCCER BOYS VARSITY","Boys","Uncommon Charter High School","F","SSAL",2092.31,1483,"Brooklyn","84K712","17661"
"SOFTBALL GIRLS VARSITY","Girls","Uncommon Charter High School","S","PSAL",12414.75,1483,"Brooklyn","84K712","17661"
"VOLLEYBALL GIRLS VARSITY","Girls","Uncommon Charter High School","F","SSAL",1175.08,1483,"Brooklyn","84K712","17661"
"WRESTLING BOYS VARSITY","Boys","Uncommon Charter High School","W","SSAL",1117.2,1483,"Brooklyn","84K712","17661"
"BASKETBALL BOYS VARSITY","Boys","University Neighborhood","W","PSAL",14011.52,465,"Manhattan","01M448","02516"
"BOWLING BOYS VARSITY","Boys","University Neighborhood","F","PSAL",5697.4,465,"Manhattan","01M448","02516"
"BOWLING GIRLS VARSITY","Girls","University Neighborhood","F","PSAL",5710.03,465,"Manhattan","01M448","02516"
"HANDBALL BOYS VARSITY","Boys","University Neighborhood","S","PSAL",5700.79,465,"Manhattan","01M448","02516"
"SOFTBALL GIRLS VARSITY","Girls","University Neighborhood","S","PSAL",12414.75,465,"Manhattan","01M448","02516"
"BASEBALL BOYS VARSITY","Boys","Urban Assembly School for Wildlife Conservation","S","SSAL",12672.16,473,"Bronx","12X372","12372"
"BASKETBALL GIRLS VARSITY","Girls","Urban Assembly School for Wildlife Conservation","W","SSAL",14033.29,473,"Bronx","12X372","12372"
"BASKETBALL BOYS VARSITY","Boys","Urban Dove Team Charter School","W","SSAL",2655.65,266,"Brooklyn","84K417","13419"
"BASKETBALL BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Voyages Preparatory","W","MPL",10083.6,271,"Queens","24Q744","24744"
"SOFTBALL COED MULTIPLE PATHWAYS LEAGUE","Coed","Voyages Preparatory","S","MPL",8180.7,271,"Queens","24Q744","24744"
"TABLE TENNIS COED MULTIPLE PATHWAYS LEAGUE","Coed","Voyages Preparatory","W","MPL",6094.63,271,"Queens","24Q744","24744"
"BASKETBALL BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Voyages South Preparatory High School","W","MPL",10083.6,299,"Queens","27Q261","27261"
"BASKETBALL BOYS VARSITY","Boys","Wadleigh Secondary School","W","PSAL",14011.52,278,"Manhattan","03M415","03325"
"BASKETBALL GIRLS VARSITY","Girls","Wadleigh Secondary School","W","PSAL",14033.29,278,"Manhattan","03M415","03325"
"BASEBALL BOYS JR. VARSITY","Boys","Walton Campus","S","PSAL",5522.5,470,"Bronx","10X268","10515"
"BASEBALL BOYS VARSITY","Boys","Walton Campus","S","PSAL",12672.16,470,"Bronx","10X268","10515"
"BASKETBALL BOYS JR. VARSITY","Boys","Walton Campus","W","PSAL",8662.79,470,"Bronx","10X268","10515"
"BASKETBALL BOYS VARSITY","Boys","Walton Campus","W","PSAL",14011.52,470,"Bronx","10X268","10515"
"BASKETBALL GIRLS VARSITY","Girls","Walton Campus","W","PSAL",14033.29,470,"Bronx","10X268","10515"
"BOWLING BOYS VARSITY","Boys","Walton Campus","F","PSAL",5697.4,470,"Bronx","10X268","10515"
"BOWLING GIRLS VARSITY","Girls","Walton Campus","F","PSAL",5710.03,470,"Bronx","10X268","10515"
"HANDBALL BOYS VARSITY","Boys","Walton Campus","S","PSAL",5700.79,470,"Bronx","10X268","10515"
"OUTDOOR TRACK BOYS","Boys","Walton Campus","S","PSAL",8314,470,"Bronx","10X268","10515"
"OUTDOOR TRACK GIRLS","Girls","Walton Campus","S","PSAL",8302.65,470,"Bronx","10X268","10515"
"SOCCER BOYS VARSITY","Boys","Walton Campus","F","PSAL",9606.82,470,"Bronx","10X268","10515"
"SOFTBALL GIRLS VARSITY","Girls","Walton Campus","S","PSAL",12414.75,470,"Bronx","10X268","10515"
"SWIMMING GIRLS VARSITY","Girls","Walton Campus","F","PSAL",8847.91,470,"Bronx","10X268","10515"
"TABLE TENNIS GIRLS VARSITY","Girls","Walton Campus","W","PSAL",5682.89,470,"Bronx","10X268","10515"
"TENNIS GIRLS VARSITY","Girls","Walton Campus","F","PSAL",5719.69,470,"Bronx","10X268","10515"
"VOLLEYBALL BOYS VARSITY","Boys","Walton Campus","S","PSAL",7530.71,470,"Bronx","10X268","10515"
"VOLLEYBALL GIRLS VARSITY","Girls","Walton Campus","F","PSAL",7447.78,470,"Bronx","10X268","10515"
"BASEBALL BOYS VARSITY","Boys","Washington Heights Expeditionary Learning School","S","PSAL",12672.16,815,"Manhattan","06M348","06348"
"BASKETBALL BOYS JR. VARSITY","Boys","Washington Heights Expeditionary Learning School","W","PSAL",8662.79,815,"Manhattan","06M348","06348"
"BASKETBALL BOYS VARSITY","Boys","Washington Heights Expeditionary Learning School","W","PSAL",14011.52,815,"Manhattan","06M348","06348"
"CROSS COUNTRY GIRLS","Girls","Washington Heights Expeditionary Learning School","F","PSAL",6161.29,815,"Manhattan","06M348","06348"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Washington Heights Expeditionary Learning School","S","PSAL",6744.26,815,"Manhattan","06M348","06348"
"INDOOR TRACK BOYS","Boys","Washington Heights Expeditionary Learning School","W","PSAL",8950.18,815,"Manhattan","06M348","06348"
"INDOOR TRACK GIRLS","Girls","Washington Heights Expeditionary Learning School","W","PSAL",8936.68,815,"Manhattan","06M348","06348"
"SOCCER BOYS VARSITY","Boys","Washington Heights Expeditionary Learning School","F","SSAL",7124.86,815,"Manhattan","06M348","06348"
"SOCCER GIRLS VARSITY","Girls","Washington Heights Expeditionary Learning School","F","PSAL",9626.43,815,"Manhattan","06M348","06348"
"BASEBALL BOYS VARSITY","Boys","Washington Irving HS","S","PSAL",12672.16,491,"Manhattan","02M374","02521"
"BASKETBALL BOYS VARSITY","Boys","Washington Irving HS","W","PSAL",14011.52,491,"Manhattan","02M374","02521"
"BASKETBALL GIRLS VARSITY","Girls","Washington Irving HS","W","PSAL",14033.29,491,"Manhattan","02M374","02521"
"HANDBALL BOYS VARSITY","Boys","Washington Irving HS","S","PSAL",5700.79,491,"Manhattan","02M374","02521"
"SOCCER BOYS VARSITY","Boys","Washington Irving HS","F","PSAL",9606.82,491,"Manhattan","02M374","02521"
"SOFTBALL GIRLS VARSITY","Girls","Washington Irving HS","S","PSAL",12414.75,491,"Manhattan","02M374","02521"
"VOLLEYBALL BOYS VARSITY","Boys","Washington Irving HS","S","PSAL",7530.71,491,"Manhattan","02M374","02521"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Washington Irving HS","F","PSAL",5223.27,491,"Manhattan","02M374","02521"
"VOLLEYBALL GIRLS VARSITY","Girls","Washington Irving HS","F","PSAL",7447.78,491,"Manhattan","02M374","02521"
